target_id,star_id,koi_period,period_err,depth,depth_err,duration,duration_err,koi_smass,koi_srad,koi_prad
54000,85973,7.095934415,0.002139422,0.000299787,1.32E-05,0.241483224,0.00422275,1.146,1.822,3.440806765
54045,48482,4.339104228,0.001540551,0.000403081,2.51E-05,0.075552253,0.003235773,1.2,1.305,2.857668281
54049,81641,62.43630273,0.00705003,0.001435816,0.000186974,0.233392137,0.014100776,0.876,1.14,4.711504602
54153,83692,27.35580891,0.00181032,0.000362615,1.74E-05,0.165470798,0.003842867,0.867,0.842,1.748800387
54167,70814,3.366530665,0.000652274,0.000606932,1.54E-05,0.087060915,0.001410693,1.262,1.285,3.452857074
54233,81789,46.31733533,0.003567569,0.000178245,1.40E-05,0.216368368,0.007181994,0.964,0.905,1.317840824
54421,56095,3.007909705,0.000641377,0.000230691,8.53E-06,0.054564731,0.001571141,0.996,1.069,1.770919217
54558,439,8.753458855,0.00213101,0.000347675,2.67E-05,0.094176448,0.004515701,0.962,1.044,2.1232065
54599,79990,3.996688444,0.001338902,0.000161519,6.86E-06,0.14872857,0.003091906,1.077,1.343,1.861630182
54691,80316,5.40804706,0.001690101,0.000322296,2.95E-05,0.06303303,0.004253262,0.829,0.819,1.603675337
54772,46230,16.36644686,0.003223674,0.0001403,1.19E-05,0.167317688,0.006729132,1.064,1.231,1.590346123
54800,58567,65.92090564,0.002151363,0.000790034,3.40E-05,0.273954945,0.004570496,0.771,0.761,2.332989833
54936,67268,3.074631287,0.001130699,0.00024172,1.58E-05,0.047352259,0.002557823,0.666,0.648,1.098846097
55137,75419,140.2539659,0.000248067,0.002481941,1.09E-05,0.286532028,0.000503186,0.669,0.662,3.597153903
55244,85207,3.595102137,0.001826216,0.000205018,1.67E-05,0.071992929,0.004047417,0.997,0.984,1.536724482
55355,49250,20.00899255,0.002450022,0.000137056,8.23E-06,0.214424732,0.005381776,0.918,1.145,1.46204053
55414,52532,55.48284196,0.001766482,0.000139565,6.10E-06,0.216041628,0.00397286,0.897,0.893,1.150654545
55611,5678,3.117955999,0.001646954,8.18E-05,4.53E-06,0.102551175,0.003317314,1.325,1.676,1.653124795
55662,26724,31.78220267,0.001102553,0.001504809,3.99E-05,0.19487983,0.002346386,0.738,0.727,3.075957935
55759,42368,12.88124967,0.002535248,7.56E-05,7.06E-06,0.092827683,0.005477686,1.212,1.598,1.515857068
56015,50831,11.35725839,0.000925292,0.000896034,3.31E-05,0.088226011,0.002084192,0.895,0.907,2.961248217
56131,48565,7.604209646,0.00220994,0.000168672,1.39E-05,0.093282931,0.004745477,1.029,0.996,1.410866201
56322,49984,24.90804833,0.001547672,0.000451853,1.68E-05,0.17497246,0.003078581,0.936,0.977,2.26515766
56363,9245,3.131993419,0.000591275,0.000430846,1.30E-05,0.06489488,0.001417592,0.81,0.766,1.734183945
56479,16142,6.213536848,0.001785049,0.000258045,1.14E-05,0.214181274,0.003940094,1.099,1.615,2.82960305
56705,71658,12.28284252,0.001754803,0.00053432,2.89E-05,0.13081386,0.003758364,0.795,0.744,1.875767986
56839,56441,52.25344556,0.002365813,0.001255957,6.34E-05,0.26594126,0.00542613,0.857,0.933,3.606403876
56881,50809,7.498310477,0.000351255,0.00087802,1.38E-05,0.069212567,0.000771932,0.893,0.848,2.740648653
56892,74099,40.34263675,0.002366773,0.000425134,1.71E-05,0.352454827,0.004847879,1.057,1.211,2.723404516
57088,15593,43.46542396,0.002138984,0.001023745,5.05E-05,0.214552618,0.004806175,0.885,1.091,3.807377276
57154,84914,4.281664989,0.001500215,0.000376046,2.69E-05,0.068565368,0.003465288,0.69,0.655,1.385373546
57213,25430,9.432450138,0.003105725,0.000195513,1.98E-05,0.129240518,0.006993775,1.056,1.213,1.849925347
57334,34133,70.8420669,0.002919967,0.000235023,1.40E-05,0.263478169,0.006291224,1.038,1.009,1.687140799
57408,16310,99.61113404,0.001262839,0.001749769,3.64E-05,0.295444958,0.002503052,0.796,0.97,4.425551704
57459,54707,56.61012896,0.001081268,0.000426631,1.10E-05,0.172387726,0.002201213,1.13,1.189,2.678633976
57468,76990,9.08001233,0.001440456,0.000302605,1.21E-05,0.160791403,0.003101862,1.059,1.495,2.836512024
57670,5781,31.42625083,0.000647261,0.002478466,4.83E-05,0.13031969,0.001410358,0.641,0.634,3.442596011
57709,25856,3.644236908,0.002280851,0.000190826,1.51E-05,0.099808308,0.004669149,1.038,1.212,1.826109818
57775,14674,85.59204029,0.003910242,0.000134645,1.13E-05,0.248968799,0.008331085,1.358,1.903,2.408459481
57868,37194,32.53660074,0.002525518,0.000609951,4.25E-05,0.161111685,0.005486086,0.736,0.71,1.912542364
57952,10186,12.32775907,0.002211927,0.000310313,1.65E-05,0.196184083,0.004658343,1.145,1.589,3.053017338
57968,22883,13.71629469,0.000458514,0.000647563,6.80E-06,0.204667756,0.000933009,1.163,1.222,3.391700632
58060,51859,53.853822,0.005097042,0.000409414,4.21E-05,0.268839472,0.0108916,1.044,1.114,2.458510704
58069,32053,93.93948241,0.004878911,0.000116176,1.30E-05,0.203441331,0.01001497,0.874,0.858,1.008675083
58083,23650,134.9106705,0.001804353,0.000683165,3.04E-05,0.163224978,0.003865528,0.968,0.998,2.8451065
58117,35726,11.33848463,0.00115131,0.000410669,1.67E-05,0.10760574,0.00263027,1.238,1.36,3.006007413
58200,36620,15.44697128,0.000506565,0.002149066,2.20E-05,0.265149837,0.001111113,0.893,1.214,6.138310258
58320,44293,3.321404423,0.000301391,0.000676886,1.17E-05,0.048082171,0.000680811,0.965,0.897,2.545396496
58605,18422,50.2537275,0.000377366,0.002133485,1.48E-05,0.238587575,0.000759457,1.091,1.17,5.894350597
58618,54741,27.76230644,0.001470447,0.000593469,2.27E-05,0.143235943,0.002948171,0.992,1.107,2.941386697
58734,27937,4.034292335,0.001640507,8.66E-05,7.53E-06,0.059458241,0.003871337,0.77,0.739,0.750021875
58788,14482,3.219240776,7.29E-05,0.00658238,2.01E-05,0.073827804,0.00015735,0.715,0.698,6.176639018
58851,70815,70.19064986,0.004266886,0.000443948,3.49E-05,0.32438374,0.009189764,1.205,1.359,3.123135172
58963,73293,57.78546761,0.002812024,0.000358536,1.79E-05,0.300608771,0.005477364,0.979,1.135,2.344053463
59124,20830,15.08161298,0.001637088,0.000529446,2.12E-05,0.175283159,0.003304041,1.014,1.37,3.43824358
59127,10223,6.08319247,0.000794018,0.000561248,1.38E-05,0.147705253,0.001813393,1.053,1.064,2.749314761
59209,19992,27.81191851,0.002197399,0.000829162,5.25E-05,0.136754515,0.004590936,0.82,0.775,2.434033854
59229,40014,48.0794838,0.005540666,0.000297292,3.20E-05,0.312727301,0.012502366,1.001,1.509,2.837826253
59281,34477,42.51563363,0.006672576,0.000274381,2.84E-05,0.368973414,0.012987617,1.308,1.715,3.098464176
59491,20524,6.820457907,0.00099573,0.000549836,1.62E-05,0.121450937,0.001962154,0.953,0.952,2.434775778
59554,59520,127.9036744,0.001310606,0.001698584,3.86E-05,0.283821521,0.002755948,0.973,0.997,4.481713004
59700,22246,6.947205241,0.00105897,0.000616588,2.07E-05,0.117607121,0.002196472,0.917,0.902,2.442920186
59837,66802,54.54370012,0.002830543,0.000467254,2.75E-05,0.233622021,0.005601698,0.709,0.695,1.638576894
60035,36042,4.412814667,0.001433393,0.000505588,2.35E-05,0.12723497,0.003166735,0.988,1.041,2.553020074
60048,5254,19.54430401,0.000736737,0.00169217,3.98E-05,0.126417664,0.001634296,0.598,0.606,2.718941649
60097,63606,5.479320916,0.002991782,5.90E-05,5.60E-06,0.129443084,0.006455052,1.296,1.377,1.15408957
60451,24958,8.999464915,0.000125334,0.000779686,3.25E-06,0.101435345,0.000253789,1.157,1.383,4.211990642
60585,75712,28.80287585,0.001344151,0.000162069,6.49E-06,0.123436236,0.00267607,0.826,0.789,1.09555188
60669,42654,3.025001953,0.001097781,0.000256871,9.79E-06,0.099297133,0.002248816,0.984,1.233,2.155388722
60679,47659,3.284709635,0.001466606,0.000183163,1.20E-05,0.071454475,0.00323544,1.004,0.991,1.462844857
60687,27534,56.20917821,0.000474029,0.002015974,2.35E-05,0.137880708,0.001002199,0.871,0.854,4.18220839
60740,85712,8.899122313,0.001304751,0.000386092,1.49E-05,0.152139122,0.002964452,1.001,1.379,2.955390744
60906,66333,3.394900565,0.003274242,7.16E-05,7.14E-06,0.121269128,0.006495966,1.03,1.226,1.131425977
60941,84781,4.234669289,0.000252316,0.000674444,6.14E-06,0.094719747,0.000527567,0.796,0.822,2.328359641
61029,36135,20.8483152,0.001270363,0.00098883,3.55E-05,0.140315764,0.002651071,0.833,0.766,2.627210669
61083,82826,35.54022074,0.001066673,0.001090587,2.73E-05,0.199768933,0.002237754,0.798,0.798,2.874341251
61103,61165,5.845621728,0.002578123,0.000131465,1.28E-05,0.07987292,0.005157805,1.019,1.176,1.470678251
61229,57128,5.911928397,0.002458,6.90E-05,5.21E-06,0.152255569,0.005562375,1.28,1.286,1.165422354
61252,41736,18.43029253,0.001200466,0.000535993,2.42E-05,0.078418588,0.002428496,0.735,0.734,1.853450643
61326,36273,7.748422674,0.001177764,0.000162639,7.20E-06,0.10196745,0.002694149,0.782,1.172,1.630218507
61349,56264,4.359004317,0.00210151,8.68E-05,1.00E-05,0.057018116,0.005038036,0.835,0.802,0.814818699
61493,43428,3.885399377,0.000434332,0.00085215,1.31E-05,0,0.000263151,1.309,1.664,5.298058053
61552,70010,24.20936832,0.00087975,0.001640812,3.53E-05,0.189960698,0.001884153,0.736,0.703,3.105918162
61664,52119,3.224074991,0.000453997,0.000642346,1.19E-05,0.075642164,0.000944588,0.933,0.888,2.454724356
61776,81597,15.2100944,0.002090173,0.000510806,3.26E-05,0.149515664,0.00477958,0.759,0.74,1.824169205
61783,58772,14.68626668,0.001632355,0.00036402,1.82E-05,0.149283163,0.003777384,0.904,1.01,2.10178854
61941,62207,36.28024434,0.00205685,0.000801171,3.30E-05,0.246534625,0.004110325,0.974,0.96,2.963733008
61942,650,10.75653008,0.001373851,0.000284289,1.98E-05,0.065788222,0.003323414,0.799,0.796,1.463855108
61984,32057,5.277601916,0.001888993,0.000119251,8.07E-06,0.107337583,0.004157995,0.715,0.698,0.831363775
61985,13593,9.768888671,0.000846886,0.000331847,9.09E-06,0.115455645,0.001769619,0.889,0.829,1.647132265
62306,36913,3.047854461,0.001904596,0.000146276,1.60E-05,0.053522503,0.004591584,1.087,1.223,1.613312893
62438,10843,110.086416,0.008131249,9.96E-05,1.09E-05,0.536241224,0.01718942,0.869,1.188,1.293173478
62536,32415,3.684054232,8.48E-05,0.001570789,7.99E-06,0.046151329,0.000196902,0.797,0.89,3.847283707
62609,10040,10.84894703,0.001562917,0.000774065,2.73E-05,0.185214852,0.003015608,1.092,1.241,3.765874455
62684,33474,35.53261139,0.00071149,0.001285815,2.16E-05,0.178228302,0.001411074,0.759,0.754,2.948939807
63015,55072,3.079130746,0.002569061,2.17E-05,2.65E-06,0.068256825,0.005851071,1.211,1.58,0.803394311
63033,69333,17.95356643,0.000193469,0.003283754,1.95E-05,0.12651422,0.000437202,0.855,0.809,5.056373153
63149,54449,4.112245298,0.00444296,9.85E-05,1.48E-05,0.126019074,0.009972475,0.953,1.013,1.09676215
63180,72635,6.913980761,0.00325309,0.000147052,1.91E-05,0.089075594,0.007277084,1.15,1.285,1.699590173
63201,54702,22.52371213,0.002832897,9.36E-05,5.58E-06,0.237610023,0.005654017,1.029,1.108,1.1694729
63205,8670,16.43334737,0.000691399,0.001048445,5.32E-05,0,0.002481336,0.885,1.232,4.350997917
63283,33745,30.47797915,0.001959725,0.000360018,1.92E-05,0.144161676,0.003963494,0.925,0.864,1.788055923
63361,15948,12.08860302,0.002197205,0.000280562,1.69E-05,0.145394862,0.004391928,0.798,0.798,1.457884035
63371,16658,7.877185151,0.000751058,0.000310322,7.32E-06,0.117972704,0.001547931,1.03,1.124,2.159622646
63424,54473,3.624607917,0.000169214,0.00176397,1.65E-05,0.062465892,0.000430109,0.861,0.811,3.715110815
63561,78276,33.76481643,0.001581738,0.001150202,4.43E-05,0.174475037,0.003178649,0.686,0.672,2.485773712
63824,37961,71.76143171,0.007714357,0.000430804,5.29E-05,0.352830326,0.015200636,1.046,1.244,2.816213708
64080,28505,3.524638466,0.00147789,0.000463735,3.91E-05,0.06184746,0.003921355,1.103,1.367,3.210767048
64159,922,3.993322331,0.000291885,0.000790293,1.23E-05,0.063646997,0.000730508,0.957,0.941,2.885286867
64202,68037,74.44025739,0.002217644,0.000656961,3.17E-05,0.20451255,0.004529708,0.882,0.871,2.434968046
64432,81929,41.17448073,0.002950377,0.000142238,9.96E-06,0.176637428,0.005784149,0.969,0.951,1.237066579
64592,11081,3.225783217,0.000444245,0.001343475,1.00E-05,0,0.000578091,1.117,1.599,6.392468562
64640,45311,81.63228659,0.002191349,0.001443187,7.28E-05,0.256419481,0.005273935,0.885,1.01,4.184928328
64773,74989,10.98499827,0.000645877,0.000753374,1.59E-05,0.12570503,0.001433254,0.724,0.689,2.062670612
64805,58149,32.26781166,0.003097998,0.000233711,1.68E-05,0.222810065,0.006644271,0.97,0.943,1.572376266
64847,53874,6.599463709,0.002470774,0.00016847,1.17E-05,0.161464407,0.005336641,1.09,1.389,1.966386412
64911,46171,35.04907387,0.004023701,0.000269964,2.82E-05,0.169504739,0.008291397,0.687,0.661,1.184567125
65113,38364,78.99893698,0.005680248,0.000421378,3.93E-05,0.341815593,0.01186491,1.052,1.582,3.541994474
65115,56052,5.780393181,0.000458815,0.000627706,1.69E-05,0.051220666,0.001121796,0.977,1.054,2.880209892
65312,74060,80.16850535,0.004231446,0.00030431,2.36E-05,0.302469044,0.008497516,0.869,0.866,1.647712932
65422,61448,67.52933764,0.003116547,0.000454388,4.32E-05,0.117691467,0.006586056,0.772,0.755,1.755358642
65548,1762,59.00724212,0.001312775,0.001615071,4.19E-05,0.269109925,0.002820877,0.746,0.718,3.147209228
65580,76533,5.850510489,0.000176562,0.000867548,4.74E-06,0.119452905,0.000360956,1.155,1.201,3.858290984
65683,21628,12.77649941,0.001116069,0.000114757,3.02E-06,0.219833118,0.002382806,1.199,1.474,1.722234839
65693,62109,47.73344068,0.005419289,0.000434494,5.39E-05,0.220165608,0.011523932,0.787,0.752,1.709681664
65715,8767,84.91308206,0.004512567,0.00061218,5.76E-05,0.26158149,0.009764126,0.835,0.835,2.253363979
65838,71341,4.573691885,0.000462017,0.000258276,3.52E-06,0.136639686,0.000961455,1.259,1.517,2.65908888
65886,31582,39.45809393,0.002217749,0.000321085,1.73E-05,0.197055015,0.004652575,0.778,0.729,1.424763862
65920,55772,70.46466843,0.00811945,8.16E-05,1.33E-05,0.313750811,0.018002394,0.911,1.05,1.034339432
65929,18637,40.85657696,0.004614626,0.000204004,1.97E-05,0.273256751,0.009910481,1.008,1.077,1.677802079
66067,79990,46.9778176,0.00233331,0.000422466,1.43E-05,0.433095845,0.004577311,1.077,1.343,3.010768118
66156,14041,5.661932134,0.000691711,0.000950582,2.30E-05,0.083175327,0.001319646,0.794,0.761,2.559085251
66166,44004,17.40373509,0.000313835,0.003428557,3.02E-05,0.152889012,0.000706208,0.811,0.776,4.955902311
66313,32487,79.81476546,0.000680775,0.002325066,3.74E-05,0.12448473,0.001471896,0.794,0.884,4.649168081
66327,63401,10.05254638,0.002123258,0.000141769,1.38E-05,0.067498393,0.004727529,1.182,1.18,1.532419679
66337,50955,4.415499053,0.002040591,0.000374458,2.50E-05,0.128104558,0.004539051,0.945,0.955,2.015626459
66357,82364,18.03639942,0.00158969,0.000159494,7.71E-06,0.151886885,0.00360827,0.841,0.812,1.118492833
66508,78612,11.98545748,0.000721484,0.000705941,1.20E-05,0.180972574,0.001417126,1.234,1.292,3.744139384
66524,67665,12.03060423,0.002163844,0.000115189,6.98E-06,0.143628747,0.004375066,0.787,0.756,0.884977174
66654,77949,15.19448269,0.000790305,0.001135014,2.44E-05,0.145379662,0.001600371,0.788,0.791,2.906580774
66683,9176,85.60408033,0.001694145,0.000361932,1.38E-05,0.180168698,0.003290327,0.773,0.903,1.873729189
66797,70141,74.24844809,0.005372396,0.000403356,3.78E-05,0.241486008,0.010459475,1.175,1.474,3.228845224
66977,2143,6.795610425,0.000603932,0.000519737,9.89E-06,0.117901731,0.001243902,1.122,1.288,3.202676391
66997,32891,106.2035498,0.003848635,0.000494748,3.07E-05,0.362022234,0.00762232,0.931,0.914,2.217396837
67057,13142,3.929298899,0.001063585,0.000242942,8.66E-06,0.126494336,0.002389608,1.069,1.113,1.8921353
67061,74651,26.46863597,0.002910569,0.000533009,3.93E-05,0.211661757,0.00671405,1.059,1.068,2.689329008
67330,54309,16.46980693,0.004403709,5.91E-05,7.36E-06,0.151970157,0.009243344,1.124,1.081,0.90630288
67380,39678,85.3588662,0.002159379,0.000391993,1.52E-05,0.280945415,0.00447221,1.254,1.45,3.131212573
67618,5012,16.60965501,0.001207937,0.001228908,4.48E-05,0.121602565,0.00248021,0.708,0.686,2.622944663
67664,62905,3.776246983,0.00056108,0.000135092,3.52E-06,0.067081008,0.001243693,0.815,0.771,0.977404878
67762,33744,72.16676193,0.000819669,0.001636719,1.98E-05,0.36520391,0.00162497,1.116,1.186,5.233317751
67786,66778,4.544714745,0.002735854,6.73E-05,5.00E-06,0.165777982,0.005706245,1.18,1.646,1.472918458
67789,45579,19.64190586,0.000875149,0.000584743,1.41E-05,0.150687176,0.00180788,0.73,0.706,1.862055205
67895,43555,3.37727999,0.002108078,0.000187267,2.40E-05,0.043484584,0.004771161,0.721,0.691,1.031369289
67970,80805,62.14345079,0.000764466,0.000635,9.10E-06,0.312939255,0.001635393,0.803,0.913,2.509360066
68023,63310,5.30667248,0.003542744,0.00014464,1.56E-05,0.13491766,0.007579827,0.926,0.969,1.271081292
68052,13833,61.68194058,0.00155939,0.000536936,2.61E-05,0.126083247,0.00335394,0.735,0.716,1.809588359
68056,44850,22.01222262,0.001458865,0.00013171,4.07E-06,0.236652578,0.002938401,1.181,1.634,2.045346929
68078,60879,196.444157,0.002831441,0.000842137,3.82E-05,0.374368489,0.005899337,0.879,0.817,2.585941129
68146,41376,6.096543467,0.002807693,7.69E-05,5.81E-06,0.167347858,0.005892536,0.966,1.349,1.290480089
68204,16560,18.09064193,0.001377692,0.00054334,2.32E-05,0.14835193,0.003193523,1.064,1.04,2.644078225
68477,40749,43.08927736,0.005050366,0.000418291,4.93E-05,0.208359337,0.011313282,1.217,1.579,3.522301864
68485,4849,12.95750842,0.000927424,0.000348628,1.44E-05,0.070368878,0.002151057,1.105,1.369,2.787982852
68639,62692,9.390944156,0.000570307,0.000776975,1.58E-05,0.108038576,0.001275296,0.834,0.79,2.401795238
68836,65672,4.459673738,0.000771751,0.00018966,1.16E-05,0.030212557,0.001756761,1.087,1.046,1.57117475
68929,24392,35.54326663,0.002183242,0.000223239,1.47E-05,0,0.0004996,1.043,1.068,1.740450838
69063,378,152.6440344,0.003367733,0.000770344,2.02E-05,0.669044191,0.006721161,1.362,1.728,5.231080921
69092,18924,103.9119521,0.003019397,0.000616124,3.14E-05,0.308230894,0.005755379,0.812,0.808,2.187514294
69194,72662,3.226689325,0.001731784,0.000270138,2.82E-05,0.048013734,0.004113379,0.753,0.744,1.333739947
69303,57702,4.043796557,0.001613726,0.000128901,6.75E-06,0.146918335,0.003795773,1.146,1.371,1.697741309
69465,49453,4.561403651,0.004095606,8.72E-05,1.33E-05,0.106382973,0.009364329,1.099,1.465,1.492131686
69739,17877,4.096694193,0.001858158,0.000166402,1.80E-05,0.045256422,0.004106342,0.9,0.87,1.224062735
69801,27051,3.304644505,0.003588945,4.60E-05,5.55E-06,0.102457587,0.007195127,0.875,1.122,0.830317566
69913,46774,47.26562035,0.00206829,0.000365758,1.53E-05,0.278091454,0.004390067,0.835,0.954,1.989989956
69973,75967,12.60215484,0.002305653,0.000160132,1.16E-05,0.117872057,0.004763541,1.096,1.109,1.530651666
69999,68698,30.90237623,0.001987749,0.000370558,1.39E-05,0.282570406,0.004066006,1.116,1.359,2.853334884
70022,72174,9.236861331,0.00110807,0.000517907,2.23E-05,0.076812221,0.00229979,0.991,1.114,2.765136684
70073,31784,14.00209209,0.00321973,0.000116444,1.18E-05,0.122474128,0.006737442,0.73,0.733,0.862717217
70205,73336,10.24164692,0.002629706,0.000374524,4.33E-05,0.071998079,0.005768097,0.818,0.783,1.652748869
70274,67338,6.225286412,0.000924268,0.000485195,2.46E-05,0.062148387,0.002323472,0.79,0.763,1.833107186
70438,66071,20.49501294,0.001848966,0.000646117,2.95E-05,0.208470823,0.004145628,0.858,0.984,2.728073958
70516,38014,5.06652286,0.001668936,0.000353567,2.38E-05,0.087803633,0.003751132,0.82,0.78,1.599690484
70600,29446,20.66321044,0.003642878,0.00060599,4.75E-05,0.233001469,0.007577178,0.923,0.96,2.57756385
70620,23152,9.507060886,0.002081755,0.000474547,6.74E-05,0.037231014,0.004748588,0.788,0.758,1.801001604
70621,63323,3.079355721,0.000651099,0.000372122,8.93E-06,0.080483791,0.001272107,1.144,1.16,2.440654272
70838,69123,4.219226879,0.003270193,5.45E-05,7.35E-06,0.075649465,0.006846883,0.846,0.852,0.685892233
70896,36714,63.58152678,0.002599699,0.000539349,2.73E-05,0.275269521,0.005353409,0.875,0.894,2.264529175
70943,72038,20.39584702,0.00551109,9.84E-05,1.19E-05,0.231073518,0.011241244,1.245,1.81,1.958635972
71015,43998,21.09530945,0.00251488,0.000614884,3.14E-05,0.332554675,0.005993967,1.106,1.509,4.081229417
71086,78501,3.071187176,0.000474135,0.00035862,8.78E-06,0.065150276,0.001150453,0.745,0.727,1.501609805
71137,50691,244.898513,0.003386276,0.000592278,3.94E-05,0.233495548,0.006935387,0.963,1.018,2.702190543
71142,54518,17.95878241,0.001192906,0.000767816,3.40E-05,0.090971359,0.002660257,0.886,0.89,2.689823982
71222,41992,3.692881578,0.002460608,0.000241029,2.16E-05,0.094575101,0.005167243,0.806,0.788,1.334339924
71299,16340,28.76097354,0.001382647,0.00120775,3.80E-05,0.201857909,0.002853034,0.905,0.89,3.373524793
71376,48546,15.7314127,0.000971474,0.000878559,2.87E-05,0.111581698,0.002125659,0.858,0.813,2.62833821
71454,28004,12.03466822,0.004134073,8.61E-05,9.05E-06,0.208351144,0.009266774,1.107,1.375,1.391626243
71534,18842,260.6634513,0.005570816,0.000411926,4.46E-05,0.240542754,0.011061008,0.774,0.792,1.753235748
71545,50564,3.855064736,0.002335801,0.000178677,1.51E-05,0.10881206,0.005216659,0.905,0.868,1.265491176
71669,26855,20.53157772,0.004114614,0.000168854,2.17E-05,0.132316628,0.008944307,0.661,0.645,0.914156452
71749,24050,100.0554438,0.005658689,0.000649609,8.87E-05,0.139187377,0.013280515,1.128,1.437,3.994736938
71851,68816,29.27121472,0.001943965,0.000515798,2.14E-05,0.254245013,0.004170043,1.215,1.206,2.987393836
71861,18952,16.16380588,0.001423112,0.00026863,1.70E-05,0.071050861,0.003148856,0.663,0.646,1.154821063
71926,49726,120.6064239,0.002233852,0.000508648,1.86E-05,0.3080506,0.004248854,1.081,1.045,2.570574023
72149,44028,4.118218358,0.002432914,6.21E-05,5.37E-06,0.09688982,0.005053967,1.194,1.333,1.146082881
72315,72385,3.443531892,0.000150635,0.002636334,1.41E-05,0.083268802,0.000289159,0.663,0.655,3.668147556
72337,79250,8.87188551,0.001626193,0.000488949,2.37E-05,0.122926096,0.003252507,0.889,0.953,2.298422429
72370,11799,5.250829329,0.000454963,0.00071982,8.91E-06,0.144928715,0.000907498,1.038,1.206,3.529105199
72473,63965,24.67859309,0.002835806,0.000284527,1.89E-05,0.211728711,0.006328451,0.869,1.065,1.959369614
72518,17864,3.656269578,0.001058213,0.000240893,8.66E-06,0.113072915,0.002269296,0.986,1.058,1.791030069
72588,46534,3.669019893,0.000435053,0.000942916,1.44E-05,0.082863423,0.000820757,0.798,0.755,2.528650144
72635,38239,10.77374732,0.000764378,0.0010709,2.52E-05,0.14898851,0.001773199,0.975,0.938,3.347978537
72656,20189,4.92868486,0.000270935,0.001477984,1.12E-05,0.161527333,0.000592985,1.19,1.581,6.62936628
72684,40820,47.16179687,0.001539176,0.000310231,9.89E-06,0.25151259,0.003192234,0.845,0.925,1.777009872
72715,29235,17.06186768,0.002836197,0.000436769,3.10E-05,0.173677348,0.005738426,0.976,1.052,2.397988861
72884,34214,5.124316532,0.001244809,4.92E-05,2.23E-06,0.081524123,0.002421624,1.032,1.493,1.142149298
73003,25358,15.49920543,0.002058308,0.000265241,1.63E-05,0.134560204,0.004390842,0.987,1.1,1.953972653
73024,40318,30.4865919,0.002639013,0.000154398,9.57E-06,0.186054676,0.005188099,1.052,1.018,1.379667925
73112,29026,31.11377571,0.001251443,0.000593512,2.47E-05,0.108377933,0.002867916,0.899,1.036,2.75283342
73181,2085,11.17163033,0.000856386,0.000757495,1.65E-05,0.172341568,0.00176359,1.231,1.583,4.751997613
73205,31500,7.755784359,0.001189237,0.000777521,2.85E-05,0.131208534,0.002563715,0.825,0.864,2.627695565
73385,46606,28.80134209,0.004772608,0.000109534,1.16E-05,0.229032972,0.009845722,1.144,1.391,1.58783745
73759,73541,130.351528,0.002945415,0.002146139,7.74E-05,0.28598108,0.004283287,0.877,0.841,4.249425465
73770,347,4.338813516,0.001151023,0.000114846,4.66E-06,0.097774911,0.002378139,0.894,1.043,1.219123036
73896,50606,8.371657447,0.004334751,6.29E-05,8.85E-06,0.127412224,0.009533936,0.886,0.97,0.839206331
73930,58521,4.063040066,0.001007122,0.00017257,5.07E-06,0.125135472,0.001956521,1.078,1.175,1.683549283
74209,30057,6.811922335,0.001119492,0.000214299,1.21E-05,0.065651947,0.002702441,0.877,0.827,1.320447308
74228,9649,12.93961092,0.004414314,8.83E-05,9.61E-06,0.194764883,0.009318773,1.086,1.375,1.408897504
74269,51988,29.98928619,0.002275945,0.000266638,1.29E-05,0.267429864,0.004936788,0.949,1.07,1.905680115
74289,54758,53.89106346,0.004034374,0.000112045,9.61E-06,0.238887632,0.008140318,1.014,0.991,1.144128521
74567,4728,3.251320354,0.000788471,0.00081928,2.65E-05,0.086092015,0.001777029,0.945,0.907,2.831578767
74657,26962,26.59079067,0.002452224,0.001196611,8.27E-05,0.131240507,0.005365614,0.889,1.026,3.871052884
74800,54009,3.34621428,0.000216564,0.000895036,1.11E-05,0.057056308,0.000542726,0.965,0.919,2.998755455
74981,84348,37.0294709,0.002704816,0.000427514,3.70E-05,0.177861073,0.007101411,0.565,0.552,1.244856565
75107,73453,4.675163559,0.000211705,0.002873385,3.42E-05,0.05536651,0.000522303,0.849,0.823,4.81173885
75115,30658,4.287902532,0.001563233,0.000218028,1.02E-05,0.135691314,0.003272764,1.313,1.445,2.327175302
75153,4827,13.69484088,0.001473593,0.000593013,1.96E-05,0.222045072,0.003135757,1.086,1.535,4.077046546
75170,73407,13.68905381,0.005403964,0.000156035,1.88E-05,0.206594925,0.010632645,0.891,1.109,1.510943876
75550,31866,91.53223023,0.002005283,0.000881942,4.11E-05,0.21226703,0.004498331,0.794,0.822,2.662545727
75566,15473,18.60518916,0.007863917,9.72E-05,1.55E-05,0.244049498,0.015313161,1.105,1.292,1.389169842
75715,5686,22.62392527,0.001535575,0.000677368,6.04E-05,0.051226911,0.003838555,0.978,0.961,2.727979286
75958,78560,35.43171325,0.004360077,0.000106888,1.10E-05,0.200372924,0.009006007,1.162,1.427,1.609138757
75984,64230,34.33768811,0.007036681,0.000303512,4.01E-05,0.248678934,0.013698607,1.057,1.569,2.981374039
76065,59002,31.4314429,0.000321733,0.002092777,1.47E-05,0.227092478,0.000693068,0.876,0.925,4.615391331
76156,29156,14.71962373,0.000308483,0.003914316,2.88E-05,0.1695421,0.000639751,0.892,0.904,6.168814435
